BR.A	BR.B	BR.C	DR.A	DR.C	DR.D
ofav76540	0	0	8	3	2	2
ofav76559	0	0	0	0	3	0
ofav7656	1	0	0	1	0	1
ofav76569	0	0	1	1	0	1
ofav76581	0	0	0	0	0	0
ofav76585	0	2	1	0	0	0
ofav7659	0	0	0	0	0	0
ofav76602	0	1	1	0	0	1
ofav7661	0	2	0	1	0	0
ofav76613	0	0	0	0	0	0
ofav76622	4	11	1	5	0	0
ofav76625	0	0	1	1	1	0
ofav76638	0	1	0	0	0	0
ofav7664	0	0	1	0	0	0
ofav76645	7	0	5	4	0	2
ofav76659	2	0	1	0	0	0
ofav76670	0	0	0	0	0	0
ofav76678	0	0	0	0	0	0
ofav7668	0	0	0	0	0	1
ofav76717	2	0	0	0	0	0
ofav76727	0	0	0	0	0	0
ofav76733	0	0	0	0	0	0
ofav7675	0	0	0	0	0	0
ofav76753	0	0	0	0	0	1
ofav76761	0	0	0	0	0	0
ofav76766	0	0	0	0	0	0
ofav76796	0	0	1	0	0	0
ofav7681	0	0	1	0	0	0
ofav76810	0	0	0	0	0	0
ofav76842	5	0	2	1	2	5
ofav76853	0	0	0	0	0	0
ofav76863	0	0	0	0	0	0
ofav76868	5	0	18	8	0	15
ofav76869	0	0	0	0	0	0
ofav76888	0	0	0	0	0	0
ofav76895	0	0	0	1	0	0
ofav76908	0	0	0	0	0	0
ofav76920	0	0	0	0	1	0
ofav76927	0	0	0	0	0	0
ofav76931	0	0	1	1	0	1
ofav76936	0	0	0	0	0	2
ofav76950	0	0	1	1	0	0
ofav7696	0	0	0	0	0	0
ofav76961	0	0	1	2	0	0
ofav76967	0	0	1	0	0	1
ofav76998	0	0	0	0	0	0
ofav77000	1	0	2	0	0	0
ofav77001	1	0	4	4	0	3
ofav7702	1	0	10	5	0	3
ofav77031	0	0	0	0	0	0
ofav77036	0	0	1	1	0	0
ofav7704	0	0	2	1	0	1
ofav77041	0	0	0	0	0	0
ofav77047	1	0	3	0	0	2
ofav77057	2	0	2	0	0	3
ofav77062	0	0	0	1	0	0
ofav77064	0	0	0	0	0	0
ofav77078	2	0	1	0	0	2
ofav77081	1	1	1	1	0	0
ofav7709	0	0	0	0	0	0
ofav77097	0	0	0	0	0	0
ofav77102	0	0	0	0	0	0
ofav7712	0	0	0	0	0	0
ofav77122	0	0	3	0	0	1
ofav77128	5	3	6	3	2	3
ofav77136	3	0	2	7	0	1
ofav77160	0	0	0	0	0	0
ofav77170	1	0	1	0	0	0
ofav77172	0	0	2	1	0	2
ofav77200	7	6	6	3	0	6
ofav77214	0	0	0	0	0	0
ofav77225	0	0	1	0	0	0
ofav77228	0	0	0	0	0	0
ofav77245	0	0	0	0	0	0
ofav77249	0	0	2	0	0	1
ofav77264	0	0	0	0	0	0
ofav77270	0	0	1	0	0	0
ofav77271	0	0	0	0	0	1
ofav77273	0	0	3	0	0	1
ofav77275	0	0	3	0	0	0
ofav77298	29	5	33	22	5	24
ofav7731	0	0	0	0	0	0
ofav77312	0	0	0	0	0	0
ofav77328	0	0	0	1	0	0
ofav77343	1	0	10	6	4	4
ofav7735	1	0	3	2	3	9
ofav77362	0	0	0	0	0	0
ofav77372	0	0	0	0	0	0
ofav77373	0	1	0	0	0	0
ofav77376	0	0	0	1	0	0
ofav77381	0	0	0	0	0	0
ofav77386	0	0	0	0	0	0
ofav77395	0	0	0	0	0	0
ofav77396	0	0	1	0	0	1
ofav77398	0	0	0	0	0	0
ofav77409	2	0	3	4	0	1
ofav77410	0	0	0	0	0	0
ofav77423	1	0	2	1	0	1
ofav77444	0	0	1	1	4	0
ofav7745	0	2	0	0	0	0
ofav77450	1	2	1	2	0	2
ofav77466	0	0	0	0	0	0
ofav7748	0	0	0	0	0	0
ofav77486	0	0	0	0	0	0
ofav77493	0	0	0	0	0	1
ofav7750	0	0	0	0	0	0
ofav77504	0	0	0	0	0	0
ofav77524	0	0	0	1	0	0
ofav77526	0	0	1	3	1	0
ofav77548	0	0	0	0	0	1
ofav77550	4	0	7	0	0	1
ofav7756	0	0	0	2	1	1
ofav77562	0	0	1	0	0	0
ofav7757	0	0	3	7	3	2
ofav77575	2	0	3	1	0	0
ofav77583	0	0	0	0	0	0
ofav77591	0	0	1	0	0	0
ofav77601	0	1	1	0	0	3
ofav77609	1	0	0	2	0	3
ofav77612	0	0	0	0	0	1
ofav77614	0	0	0	4	0	0
ofav77634	0	0	0	0	0	0
ofav7764	2	0	4	6	1	2
ofav77646	0	0	0	0	0	2
ofav7765	1	0	2	2	0	3
ofav77657	0	0	0	0	0	0
ofav77659	0	0	0	0	0	0
ofav77664	0	0	0	0	0	0
ofav77703	0	0	0	1	1	0
ofav77704	0	0	0	1	0	0
ofav77714	0	0	0	0	0	0
ofav77718	0	0	1	0	0	0
ofav77731	0	0	3	4	0	2
ofav77733	0	0	0	0	0	0
ofav77740	0	0	0	0	0	0
ofav77741	0	0	2	0	0	1
ofav7776	5	3	5	3	0	5
ofav77768	3	2	3	6	0	6
ofav77789	0	0	0	0	0	0
ofav77803	0	0	0	0	0	0
ofav77819	0	0	0	0	0	0
ofav77824	0	0	0	0	0	0
ofav7783	0	0	2	0	0	0
ofav7784	0	0	0	0	0	0
ofav77858	2	0	0	1	4	0
ofav77860	0	0	0	1	0	3
ofav77863	0	1	0	1	0	0
ofav77873	0	0	0	0	1	2
ofav77874	0	0	0	0	0	0
ofav77882	0	0	2	4	0	4
ofav77883	7	1	6	2	2	4
ofav77909	2	0	0	2	0	3
ofav77910	0	0	0	0	0	0
ofav77915	0	0	0	1	1	1
ofav77916	0	0	0	0	0	0
ofav7792	0	0	1	0	0	0
ofav77922	0	0	0	0	0	1
ofav77936	0	1	0	0	0	0
ofav77937	0	0	6	3	2	3
ofav77948	0	0	3	3	1	10
ofav77956	0	0	0	0	0	0
ofav77959	0	0	0	0	0	0
ofav77966	0	0	1	0	0	0
ofav77967	6	0	2	1	0	1
ofav77970	0	0	0	1	0	0
ofav78001	0	0	2	2	1	2
ofav78003	3	0	2	1	0	2
ofav78016	0	0	0	1	0	0
ofav78050	0	0	3	2	0	3
ofav78052	0	0	0	0	0	0
ofav78059	0	0	0	0	0	0
ofav7806	1	0	0	0	0	1
ofav78060	2	1	5	3	0	2
ofav78061	0	0	0	0	0	0
ofav78074	0	0	0	0	0	1
ofav78084	0	0	0	0	0	0
ofav78085	0	0	1	1	0	1
ofav78086	0	0	0	0	0	0
ofav78097	0	0	3	1	0	1
ofav7810	0	0	0	0	0	0
ofav78105	0	0	3	2	1	2
ofav7811	0	0	1	1	0	1
ofav78110	1	0	0	0	0	1
ofav78114	1	0	3	1	0	1
ofav78128	1	0	1	0	0	2
ofav78137	0	0	7	5	1	1
ofav78143	0	0	0	0	0	0
ofav7816	15	0	10	10	3	3
ofav78160	0	0	1	0	0	0
ofav78171	0	0	1	3	0	4
ofav78181	0	0	1	0	0	0
ofav78183	0	0	2	2	0	2
ofav78184	74	11	21	19	2	9
ofav78185	0	0	1	0	0	0
ofav78186	0	0	0	0	0	0
ofav7819	6	0	12	6	2	4
ofav78217	0	0	0	0	0	1
ofav78218	0	0	0	0	0	0
ofav78224	0	0	0	0	0	1
ofav78232	0	0	0	0	0	0
ofav78265	0	0	0	0	0	0
ofav7827	5	0	1	7	0	1
ofav78281	0	0	0	0	0	0
ofav78282	0	1	0	0	0	4
ofav78288	0	0	0	0	0	0
ofav78296	5	1	0	0	0	0
ofav78319	0	1	95	16	2	7
ofav78327	0	0	0	0	0	0
ofav78330	0	0	0	0	0	0
ofav78347	0	1	0	0	0	0
ofav78350	9	5	3	5	1	2
ofav78351	0	0	1	0	0	0
ofav78355	0	0	0	0	0	0
ofav7837	0	0	0	0	0	0
ofav78380	0	0	0	0	0	0
ofav78396	0	0	0	0	0	0
ofav78410	0	0	0	0	0	0
ofav78418	0	0	0	1	0	0
ofav78423	1	0	1	0	0	0
ofav78433	0	0	0	0	0	0
ofav78445	0	0	0	0	0	0
ofav78455	0	0	0	0	0	0
ofav78471	0	0	0	2	0	0
ofav78486	0	0	0	0	0	0
ofav78492	0	0	0	0	0	0
ofav78498	0	0	0	0	0	0
ofav785	0	0	0	2	0	0
ofav7850	0	1	0	0	0	0
ofav78500	0	0	0	0	0	0
ofav78504	1	0	4	1	2	2
ofav78506	0	3	1	1	0	1
ofav78526	0	0	0	0	0	1
ofav7853	0	1	1	3	0	1
ofav78543	1	1	2	2	0	5
ofav78544	0	0	0	0	0	0
ofav7855	0	0	0	0	0	0
ofav78556	0	1	0	5	0	2
ofav78559	0	0	0	0	1	0
ofav78560	0	0	0	0	0	0
ofav78561	0	0	1	0	0	0
ofav78578	2	0	4	1	0	6
ofav78580	1	0	9	5	1	5
ofav78588	0	0	0	0	0	0
ofav78607	0	0	1	0	0	3
ofav78632	0	0	0	0	0	0
ofav78633	0	0	3	1	0	0
ofav78634	0	0	0	2	1	1
ofav78640	11	3	10	18	3	4
ofav78657	0	0	0	0	0	0
ofav78663	0	0	0	0	0	0
ofav78672	0	0	1	0	0	0
ofav7868	0	0	0	0	0	0
ofav78680	1	0	0	0	0	0
ofav78683	0	0	0	1	0	0
ofav7871	0	0	0	2	0	1
ofav78719	0	6	1	1	1	2
ofav78720	0	0	1	0	0	1
ofav78723	0	0	0	0	0	0
ofav78747	0	0	3	2	2	1
ofav78755	0	3	0	0	0	0
ofav7876	0	0	0	0	0	0
ofav78766	0	0	1	1	0	1
ofav78768	0	0	0	0	0	0
ofav78784	0	0	4	1	1	0
ofav78812	0	0	0	0	0	1
ofav78829	0	0	2	3	0	2
ofav78832	0	0	0	0	0	0
ofav78835	0	0	0	0	0	0
ofav78841	0	1	1	6	0	4
ofav78875	1	0	12	4	3	6
ofav7889	0	0	2	2	0	0
ofav78893	75	6	35	17	2	14
ofav78894	0	0	0	0	0	0
ofav78898	0	0	5	0	0	1
ofav78902	0	0	0	0	0	0
ofav78905	0	0	1	0	0	0
ofav78911	0	0	0	0	1	0
ofav78934	0	0	0	0	0	0
ofav78949	17	0	1	0	0	1
ofav78951	0	0	0	0	0	0
ofav78958	0	0	0	0	0	0
ofav7896	1	4	11	16	5	11
ofav78970	0	0	0	0	4	0
ofav78978	4	0	0	1	0	0
ofav79006	5	0	2	0	0	0
ofav79009	0	0	0	0	0	0
ofav79014	0	0	0	0	2	0
ofav79020	7	0	20	12	3	10
ofav7903	0	0	0	0	3	0
ofav79043	0	0	7	3	0	5
ofav79057	0	0	0	0	0	0
ofav79069	0	0	0	0	0	0
ofav79073	0	0	1	0	0	0
ofav79086	0	0	0	0	0	0
ofav79096	0	0	0	0	0	0
ofav79099	0	0	0	0	0	0
ofav7911	1	5	1	1	7	2
ofav79115	0	3	1	0	0	0
ofav79116	0	1	0	0	0	1
ofav79122	0	1	0	0	0	1
ofav79131	0	0	2	1	0	2
ofav79161	0	0	0	0	0	0
ofav7918	0	0	0	0	0	0
ofav79180	0	0	0	0	0	0
ofav79183	0	0	0	0	0	0
ofav79217	0	0	0	0	1	2
ofav7923	0	0	0	0	0	0
ofav79257	2	0	0	0	1	1
ofav79266	0	0	0	0	0	1
ofav79281	4	0	3	1	3	3
ofav79284	0	0	0	2	1	1
ofav79288	4	0	1	2	2	3
ofav79296	0	1	0	0	0	0
ofav7930	0	0	0	0	0	0
ofav79302	0	0	0	0	0	0
ofav7932	0	0	0	0	0	0
ofav79334	0	0	2	0	0	3
ofav7934	0	0	0	0	0	0
ofav79342	0	0	2	4	1	1
ofav79367	1	0	3	5	0	3
ofav7937	1	0	9	12	7	8
ofav79373	2	0	3	2	0	0
ofav79374	0	1	0	0	2	0
ofav79380	0	1	0	0	0	0
ofav79392	0	0	0	0	0	0
ofav79407	0	0	0	0	0	0
ofav7941	7	0	1	2	1	1
ofav79434	0	0	0	1	0	0
ofav79442	0	0	0	1	0	0
ofav79450	0	0	1	0	0	0
ofav7947	0	0	1	1	0	0
ofav79488	0	0	0	0	0	0
ofav79500	2	0	2	4	0	4
ofav79504	0	0	0	0	0	0
ofav79511	0	0	0	0	0	0
ofav79515	0	0	6	0	2	1
ofav79518	0	0	0	0	0	0
ofav79522	0	0	0	0	0	0
ofav79525	0	0	0	0	0	1
ofav79530	0	0	0	0	0	0
ofav79548	0	0	1	0	0	0
ofav79563	0	0	0	0	0	1
ofav79564	0	0	0	0	0	0
ofav79567	0	0	0	0	0	0
ofav79585	0	0	0	0	0	0
ofav79593	0	0	0	0	0	0
ofav79598	0	0	0	0	0	0
ofav7961	0	0	0	0	0	0
ofav79618	0	0	0	0	0	0
ofav79631	0	0	0	0	0	0
ofav79637	0	0	0	1	1	0
ofav79661	0	0	0	0	0	0
ofav7967	0	0	3	0	0	1
ofav79673	0	0	6	6	2	2
ofav79682	0	0	0	0	0	0
ofav79687	0	0	1	0	0	0
ofav79700	0	0	1	0	0	0
ofav7971	1	0	2	3	0	1
ofav79720	0	0	0	1	0	0
ofav79721	0	0	0	0	0	0
ofav79785	0	0	0	0	0	0
ofav79791	0	0	1	1	4	4
ofav79794	0	1	2	2	0	3
ofav798	0	0	0	0	0	0
ofav79804	0	0	0	0	0	0
ofav79833	0	0	0	0	0	0
ofav79839	0	0	1	2	1	3
ofav79855	0	0	1	0	0	0
ofav79859	0	0	0	0	0	0
ofav7987	0	3	2	6	1	4
ofav79877	0	0	0	0	0	1
ofav79879	0	0	0	0	0	0
ofav7988	0	1	3	0	0	1
ofav79892	0	0	0	0	0	0
ofav79893	0	0	0	0	0	0
ofav79914	0	0	0	1	0	0
ofav79923	11	0	7	2	1	2
ofav7993	0	0	3	1	0	1
ofav79940	0	0	0	1	0	0
ofav79948	5	0	1	1	0	5
ofav7996	0	0	2	1	0	2
ofav79965	0	0	0	0	0	1
ofav79973	0	0	0	0	0	0
ofav79978	0	0	0	0	0	0
ofav7998	0	1	5	5	1	6
ofav80	0	0	0	2	0	1
ofav8000	0	0	0	1	0	0
ofav80010	0	0	0	0	0	0
ofav80011	0	0	0	2	0	0
ofav80014	0	0	0	2	0	0
ofav80050	1	0	1	7	1	3
ofav80061	0	0	0	0	0	0
ofav80066	0	0	0	0	0	0
ofav80079	0	0	1	0	0	0
ofav80085	0	0	0	0	0	0
ofav80096	4	0	1	0	0	0
ofav80105	0	0	2	0	0	1
ofav8011	0	0	0	0	0	0
ofav80112	0	0	0	0	0	0
ofav8012	0	1	0	1	0	0
ofav80121	0	0	1	0	0	1
ofav8015	0	0	0	1	0	0
ofav80150	0	0	0	0	0	1
ofav80166	0	0	0	0	0	1
ofav80183	0	0	0	0	0	1
ofav80194	0	0	2	0	1	0
ofav8020	3	3	11	1	2	3
ofav80212	0	0	1	0	1	1
ofav80214	0	0	0	0	0	0
ofav80220	0	0	0	2	0	3
ofav80221	0	0	0	1	0	0
ofav80245	0	0	0	0	0	0
ofav80249	1	1	3	1	0	3
ofav8026	11	0	2	0	0	0
ofav80260	0	0	0	0	0	1
ofav80276	4	0	2	1	0	3
ofav80279	3	0	1	5	2	4
ofav80299	2	1	2	4	0	2
ofav8030	0	0	0	0	0	0
ofav8033	1	0	1	0	0	0
ofav80330	3	0	3	8	3	7
ofav80343	0	0	0	0	0	0
ofav80346	0	0	1	0	0	0
ofav80372	0	0	0	0	0	0
ofav80379	0	0	0	0	0	0
ofav8038	0	0	3	4	0	1
ofav80409	0	0	2	0	0	0
ofav80416	0	0	1	1	0	0
ofav80417	0	0	0	0	0	0
ofav80425	0	0	0	0	0	0
ofav80430	0	0	8	4	1	6
ofav80438	0	0	0	0	0	0
ofav80444	1	0	7	0	1	5
ofav80448	0	3	4	1	0	2
ofav80454	0	0	0	0	0	0
ofav80461	0	0	0	1	0	0
ofav80462	4	0	1	0	0	0
ofav80467	0	0	0	0	0	0
ofav80468	0	0	0	0	0	0
ofav80480	0	0	0	0	0	0
ofav80482	0	1	0	1	0	1
ofav8049	0	0	1	2	0	0
ofav80533	1	0	5	3	0	1
ofav80547	0	0	0	0	0	1
ofav80548	0	0	0	1	0	0
ofav80552	0	0	0	0	0	0
ofav80580	0	0	0	0	0	0
ofav80606	0	0	2	2	0	0
ofav80608	0	1	0	0	0	0
ofav80616	0	0	0	1	0	1
ofav80618	0	0	0	0	0	0
ofav80622	0	0	0	1	0	0
ofav80629	0	0	0	0	0	1
ofav80634	1	0	0	0	0	0
ofav80647	0	0	0	0	0	0
ofav8065	0	0	1	0	0	2
ofav80666	0	0	0	0	0	0
ofav80667	0	0	0	0	0	0
ofav80673	34	5	9	7	2	9
ofav80675	0	0	0	0	0	0
ofav80692	0	1	3	0	1	2
ofav80728	0	0	0	0	0	0
ofav80737	1	0	3	2	0	0
ofav80758	0	0	0	0	0	1
ofav80761	0	0	0	0	0	0
ofav80763	0	0	0	0	0	0
ofav80764	0	0	0	0	0	0
ofav80773	0	0	2	1	0	1
ofav80777	0	0	0	0	0	1
ofav80786	0	0	0	0	0	0
ofav80805	0	0	0	0	0	0
ofav80808	0	0	0	0	0	0
ofav80817	0	0	0	0	0	0
ofav80819	0	0	0	0	0	0
ofav8082	0	0	0	0	0	1
ofav80825	1	0	0	0	0	0
ofav80834	0	0	0	0	0	0
ofav80844	0	0	0	0	0	0
ofav80857	0	0	0	0	0	0
ofav80871	0	0	0	0	0	0
ofav8088	0	0	0	0	0	0
ofav80896	0	0	0	0	0	0
ofav8090	0	0	0	0	0	0
ofav8091	0	0	0	0	0	0
ofav80922	0	0	1	1	0	0
ofav8093	3	2	2	1	1	1
ofav80936	0	1	0	0	0	0
ofav80948	0	0	0	0	0	0
ofav8098	0	0	0	0	0	0
ofav80995	0	0	0	0	0	0
ofav80999	0	0	1	0	0	0
ofav81006	0	0	1	0	0	0
ofav81036	0	0	0	0	0	0
ofav8105	0	0	2	0	0	0
ofav81058	0	0	0	0	0	0
ofav81063	0	0	1	2	1	1
ofav8107	0	0	0	0	0	0
ofav81072	1	0	0	1	0	0
ofav81073	0	0	0	0	0	0
ofav81074	1	0	1	0	0	0
ofav81091	0	0	8	10	3	7
ofav81118	0	1	1	0	0	0
ofav81125	0	0	0	0	0	1
ofav81133	0	0	1	1	0	1
ofav81135	0	0	0	0	0	0
ofav8115	4	0	4	6	0	0
ofav81163	0	0	0	0	0	0
ofav81184	0	0	0	0	0	0
ofav81195	0	0	2	2	0	1
ofav81202	0	0	0	0	0	0
ofav8121	0	0	0	0	0	0
ofav81218	0	0	0	1	0	3
ofav81238	38	3	12	15	0	9
ofav81252	0	0	0	0	0	0
ofav81259	0	0	1	0	0	0
ofav8126	0	0	6	4	0	3
ofav81260	0	0	2	0	0	0
ofav81262	0	0	0	1	0	0
ofav8127	2	0	11	2	2	4
ofav81270	0	0	0	0	0	0
ofav81279	0	0	0	0	1	0
ofav8128	0	0	1	0	0	0
ofav81282	0	0	0	0	1	1
ofav81309	0	0	0	0	0	0
ofav81311	0	1	0	0	0	0
ofav81315	0	0	0	0	3	0
ofav8132	0	0	3	2	0	1
ofav81362	0	0	0	0	0	1
ofav81363	0	0	0	0	0	0
ofav81365	0	0	0	0	0	0
ofav81391	0	0	0	0	0	0
ofav81396	0	0	0	0	0	0
ofav81403	0	0	1	0	0	0
ofav81405	0	0	0	1	0	0
ofav81440	0	0	0	0	0	0
ofav81443	0	0	1	0	0	0
ofav81445	0	0	0	0	0	0
ofav8147	0	0	0	0	0	0
ofav81478	0	0	0	0	0	0
ofav81494	0	0	0	0	0	0
ofav81497	0	0	2	0	0	0
ofav81498	0	0	0	0	1	0
ofav81507	0	0	0	0	0	0
ofav81518	0	0	0	0	0	0
ofav81529	0	0	0	0	0	0
ofav81550	0	1	1	1	1	0
ofav81613	0	0	0	0	0	0
ofav81617	0	0	0	0	0	0
ofav8162	1	0	4	1	0	0
ofav81627	0	0	0	0	0	0
ofav81631	0	0	0	0	0	0
ofav81640	0	0	0	0	0	0
ofav81644	0	0	0	0	0	0
ofav81645	0	0	0	0	0	0
ofav81654	0	0	0	0	0	0
ofav81659	0	0	1	0	0	2
ofav8166	0	0	0	0	0	0
ofav81664	0	0	0	0	0	0
ofav81676	0	0	0	0	0	0
ofav8168	0	0	0	1	0	0
ofav81683	1	3	2	2	0	2
ofav81690	1	0	9	2	0	6
ofav8170	0	0	5	1	0	3
ofav81723	0	0	0	2	0	0
ofav81731	0	0	0	0	0	0
ofav81734	1	0	0	0	0	0
ofav81750	1	0	3	1	0	3
ofav81754	0	0	0	0	0	0
ofav81758	1	0	0	2	0	1
ofav81764	0	0	0	0	0	0
ofav81776	0	0	0	0	0	0
ofav81782	0	0	0	1	0	0
ofav81785	0	0	0	0	0	0
ofav81786	0	0	10	3	0	7
ofav81792	0	0	0	0	0	0
ofav81803	3	0	2	3	0	2
ofav81823	1	0	1	4	0	1
ofav81826	0	0	2	0	0	0
ofav81829	0	0	0	0	0	0
ofav81860	11	0	11	7	5	4
ofav81867	1	0	1	2	0	1
ofav81872	0	0	5	7	0	5
ofav81881	0	0	2	1	0	2
ofav81890	0	0	0	0	0	0
ofav81903	0	0	0	0	0	0
ofav81916	0	0	0	0	0	0
ofav81932	0	0	0	0	0	0
ofav81937	0	0	0	0	0	0
ofav81980	0	0	0	0	0	0
ofav82014	0	0	1	0	0	0
ofav82018	0	0	0	0	0	0
ofav82023	0	0	0	0	0	0
ofav82027	0	0	0	0	0	0
ofav82030	0	0	1	0	0	0
ofav82040	0	0	0	0	0	0
ofav82048	0	0	0	0	0	0
ofav82054	0	0	0	2	0	3
ofav8207	0	0	0	0	1	0
ofav82077	0	0	0	0	3	0
ofav82089	0	0	0	1	0	2
ofav8209	22	3	14	10	1	3
ofav82101	0	0	2	0	0	5
ofav82133	29	0	14	6	1	6
ofav8214	0	0	0	0	0	1
ofav82140	0	0	1	0	0	0
ofav82161	0	0	0	0	0	0
ofav82164	0	0	0	0	0	0
ofav82170	0	0	2	0	0	0
ofav82177	0	0	0	0	0	0
ofav82188	0	0	3	3	1	7
ofav82201	0	0	0	0	0	1
ofav82212	0	0	0	0	0	0
ofav82249	0	0	4	6	0	4
ofav8225	1	0	6	4	0	4
ofav82252	0	0	0	0	0	0
ofav82264	0	0	0	0	0	0
ofav82283	0	0	0	0	1	0
ofav8229	0	0	5	5	6	1
ofav82298	0	0	1	1	0	0
ofav82304	0	0	2	2	3	0
ofav82306	0	0	0	0	0	0
ofav8231	1	0	0	1	0	1
ofav82316	0	0	2	2	0	2
ofav82332	0	0	1	0	0	0
ofav8234	0	0	0	1	0	0
ofav8240	0	1	0	0	0	2
ofav82410	0	0	0	0	0	0
ofav82428	0	0	0	0	0	1
ofav8243	2	1	2	2	3	1
ofav82439	0	0	0	0	1	1
ofav82449	0	0	0	0	0	0
ofav8246	3	2	4	4	1	6
ofav82464	1	1	1	7	0	3
ofav8248	0	0	0	0	2	2
ofav8249	2	3	0	0	0	0
ofav82492	0	0	0	0	0	0
ofav82510	0	0	0	0	0	0
ofav82528	0	0	0	1	0	0
ofav82531	1	0	0	0	0	0
ofav82567	0	0	0	0	0	0
ofav8258	12	2	13	5	0	5
ofav8260	0	0	0	0	0	0
ofav82626	0	0	0	0	0	0
ofav8263	0	0	0	0	0	0
ofav82640	0	0	0	0	0	2
ofav8265	0	0	1	0	0	0
ofav82652	0	0	1	0	0	0
ofav82654	2	1	32	5	1	2
ofav82658	0	0	0	0	0	0
ofav82662	0	0	5	4	1	3
ofav82678	0	0	0	0	0	0
ofav8268	0	0	0	0	0	0
ofav82682	0	0	0	2	0	2
ofav8269	0	0	0	0	0	0
ofav82703	0	0	0	0	0	0
ofav82711	0	0	0	0	0	0
ofav82714	0	0	3	5	2	5
ofav8276	0	0	0	0	0	1
ofav8278	0	0	0	0	0	0
ofav82782	0	0	0	0	0	0
ofav82790	1	0	3	0	0	3
ofav82799	0	0	1	0	0	0
ofav82806	0	0	0	0	0	0
ofav8281	0	0	0	0	0	0
ofav82817	1	0	0	0	0	0
ofav82836	0	0	0	0	0	0
ofav82839	0	0	0	0	0	1
ofav82862	0	0	0	0	0	0
ofav82911	0	0	0	0	0	0
ofav82926	0	4	0	0	0	0
ofav82936	0	0	0	0	0	0
ofav82940	0	0	0	0	0	0
ofav82952	0	0	2	2	0	0
ofav82953	0	0	0	0	0	1
ofav82966	1	0	0	0	0	0
ofav8298	0	0	8	6	4	8
ofav82981	0	0	0	0	0	1
ofav82987	0	0	0	0	0	0
ofav83002	0	0	0	0	0	0
ofav83003	0	0	3	0	0	0
ofav8302	0	0	0	0	0	0
ofav83031	0	0	0	0	0	0
ofav83040	0	0	0	0	0	2
ofav83048	0	0	0	0	0	0
ofav83062	0	0	0	0	0	0
ofav83069	0	0	2	2	0	0
ofav83090	0	0	0	1	0	0
ofav83093	0	0	0	0	0	0
ofav83101	1	0	0	0	0	1
ofav83119	0	0	0	0	0	0
ofav83123	0	0	1	0	0	0
ofav83127	6	0	6	7	0	4
ofav83141	0	0	0	0	0	0
ofav83147	0	0	1	0	0	0
ofav8316	0	0	0	0	0	0
ofav8317	0	0	0	0	0	3
ofav83179	0	0	0	0	0	0
ofav8318	0	0	2	2	0	2
ofav83188	0	0	0	0	0	0
ofav83190	0	0	0	0	0	0
ofav83195	0	3	0	0	0	0
ofav8320	0	0	5	0	0	0
ofav83214	0	0	0	0	0	1
ofav8322	0	0	1	1	0	2
ofav83226	0	0	0	0	0	1
ofav83227	0	0	0	0	0	0
ofav83231	0	0	1	0	0	0
ofav83239	0	0	0	0	0	1
ofav83277	0	0	0	0	0	0
ofav83287	0	0	0	0	0	0
ofav8331	0	0	0	0	0	1
ofav8332	0	0	0	0	0	0
ofav83321	0	0	1	0	0	0
ofav83337	0	0	0	0	0	0
ofav83340	0	0	0	1	0	0
ofav83342	1	0	1	3	1	0
ofav83367	0	0	0	1	2	1
ofav83368	2	0	7	1	0	0
ofav83372	0	0	0	0	0	0
ofav83384	0	0	1	0	1	1
ofav83402	0	1	0	0	0	0
ofav8341	0	0	0	0	0	0
ofav83412	0	0	0	0	1	0
ofav83414	0	0	3	2	0	0
ofav8343	0	1	0	0	0	1
ofav83434	0	0	0	0	0	0
ofav83445	0	0	0	0	0	0
ofav83459	0	0	0	0	0	1
ofav83480	0	0	0	0	0	0
ofav83485	0	0	0	0	0	0
ofav83522	0	0	1	0	0	0
ofav83559	0	0	0	0	0	1
ofav83566	0	0	1	3	0	1
ofav8357	0	0	0	1	2	0
ofav83579	0	0	3	0	0	1
ofav8358	0	0	0	0	0	0
ofav83608	0	0	0	1	0	0
ofav83610	0	0	0	0	0	0
ofav83619	0	0	0	0	0	0
ofav83621	1	0	2	4	1	2
ofav83633	0	0	0	0	0	0
ofav83671	10	1	3	4	1	3
ofav83702	0	0	1	0	0	0
ofav83722	0	0	0	0	0	0
ofav83726	0	0	0	2	0	2
ofav83733	0	0	0	0	0	0
ofav83734	0	0	0	0	0	0
ofav83739	0	0	1	0	0	0
ofav83740	0	0	1	0	0	0
ofav8376	0	0	0	0	0	0
ofav83761	0	0	0	0	0	0
ofav83766	0	0	0	0	0	0
ofav83767	0	0	1	2	0	1
ofav83779	0	0	0	0	0	0
ofav83782	0	0	0	1	0	0
ofav83784	2	0	4	10	2	7
ofav83788	0	0	0	0	0	0
ofav83789	0	0	0	0	0	0
ofav8383	1	0	2	1	0	0
ofav83830	0	0	1	0	0	0
ofav83834	8	0	12	29	5	22
ofav83837	0	0	0	1	1	1
ofav8384	0	0	0	0	0	0
ofav83845	0	0	0	0	0	0
ofav83848	1	0	4	1	0	3
ofav83856	0	0	0	1	0	0
ofav8386	0	0	1	0	0	2
ofav83860	0	1	0	0	0	0
ofav83876	0	0	0	0	0	0
ofav83883	0	0	0	0	0	0
ofav83905	0	0	0	0	0	0
ofav8391	5	0	0	0	0	1
ofav83913	0	0	0	0	0	0
ofav83926	0	0	0	0	0	1
ofav83927	0	0	0	1	0	0
ofav83935	0	0	0	0	0	0
