,B,B,B,D,D,D,pval.BD,padj.BD
ofav43616,6.41184703015491,5.45858793369105,6.23114850900454,6.40040083678402,7.48115658419749,6.83762976487522,0.107311558198188,0.660286415928402
ofav43618,6.43820512250259,1.94871118137198,3.26436444394298,2.97696365195414,1.79897164306555,2.72500027728863,0.0918591216237543,0.643633523105641
ofav43619,2.80356717060723,1.39071189202877,1.77408598021164,1.98786472444165,2.27144946234138,1.94220046628254,0.932209797305241,NA
ofav43621,7.10688962590028,7.77315731413314,7.61076875552343,6.83640153665374,7.00841107490183,6.79805820506009,0.146524922835281,0.685751930875404
ofav43622,1.36504335491919,4.85265968244382,3.13639376383963,2.96497427657059,1.70804792431247,3.73166149023065,0.516706086842525,0.87256593014811
ofav43630,0.162850205350657,1.52110180845199,0.47259225032884,0.538283946860841,0.436368340027684,0.581591799775528,0.810278892619251,NA
ofav43633,6.4510934062218,5.81395406650213,5.35070715897909,5.74103991501665,5.00001172309121,5.12656498275702,0.295534496383693,0.801046823153657
ofav43635,0.700450133516431,2.94144623405813,1.85897292979364,1.52070007671463,1.02285782870032,1.80882404368486,0.558789876240008,NA
ofav43639,-0.791276983731782,-0.689240956947706,-0.887899298899001,-0.945323806085824,-0.719935322192378,-0.742535829771084,0.973729452583502,NA
ofav4364,0.218596589681513,0.545652115096416,1.04509515805551,0.374499303347422,0.447267631999906,0.923195316326732,0.966555474132866,NA
ofav43641,1.47770386836766,4.9099228008248,3.15669932671617,2.72678612878245,3.40190135604133,3.38468001259196,0.517449044948179,0.87256593014811
ofav43643,5.81242002927891,5.26165852466324,5.91046774136466,5.8654885384824,4.98819471051001,5.27469126994371,0.628229531374414,0.900435025846509
ofav43644,2.86701575220326,2.50474560793162,2.54728161805818,0.805114008863111,2.32531654376431,1.67659593608601,0.160585641089605,NA
ofav43645,4.71274820608891,2.4757416470593,4.57989849620696,3.61811234099564,4.10527077621966,5.18860990597588,0.773704574508942,0.945625923609842
ofav43650,0.151274101891714,0.491502031315163,1.46202913110068,0.491997310052327,0.389155040146438,0.125720228006318,0.585849405949875,NA
ofav43657,3.72605444659428,4.5866293586574,4.22376554614557,3.81043460328585,2.16452502040152,4.25398363687109,0.53848415841399,0.87828842122421
ofav43659,5.54540953850984,4.92690530732025,4.37266012270354,3.30999975114637,3.13054369914289,3.04138835808692,0.00292712107747321,0.205396708798014
ofav43660,1.87695582042716,1.40879086667835,2.13583978861758,2.41180709327591,2.27759797387891,2.1664897009983,0.625965616260147,NA
ofav43669,0.267448558437578,-0.133925159380639,-0.29571600415016,-0.707797354698008,-0.21594834871099,-0.740913580256184,0.384990176590077,NA
ofav43670,7.20294429050291,4.93474984340902,5.8658558514488,4.69337014959517,3.99738480095032,4.2541751046184,0.0014768213589622,0.145262012400335
ofav43671,0.615091962409029,1.06229009765109,1.83043103722376,0.884223511082238,2.62035427865163,1.73400842174093,0.575808885233422,NA
ofav43674,4.26648429343723,3.41069678501681,4.63098562488263,4.52683681295102,3.73783221519726,4.64291423858099,0.836931100787302,0.955521812521491
ofav43676,4.45613769548632,5.19229343039902,4.82170465350259,4.10594431008652,2.38185499203833,4.65150419220565,0.276050181303095,0.789831713677169
ofav43678,2.46518774887808,2.19467492317718,4.13649767285716,4.00516675026129,5.24527542337908,3.43153693294073,0.224057983976663,0.754023705260238
ofav43679,4.6791767268364,5.60938014644234,4.99847521840511,5.55499764530777,5.747878310276,5.46476841460234,0.363287607354361,0.823451910003218
ofav43681,0.894273923559431,1.33026213575729,2.8166412845117,2.31409441074909,1.19051137044792,3.02458654313162,0.714472079992075,NA
ofav43686,0.895354452591885,0.444858852421688,0.399287409118435,0.527605408111601,0.346267224745859,0.100884345706211,0.748555087793638,NA
ofav43688,4.61504250873184,3.23234754164094,4.08135043157812,3.88998941615702,3.0256082313246,3.54986924516293,0.426837540626911,0.841931943174374
ofav43690,6.30781885370336,6.82935674272864,7.15061441765832,7.68251962132237,6.88141649159378,7.85544684213447,0.132875950007658,0.681428969568312
ofav43691,-1.01147712873838,-0.944288249457831,-1.00524005439909,-1.1210196806289,-0.964499934154077,-1.12124235442793,0.510632521293988,NA
ofav43692,1.83718771622526,0.79284463407762,1.38331528249429,0.519395298230596,0.673196383330027,0.690095214523032,0.362819856153156,NA
ofav43693,0.551937464428197,0.972050521410788,0.987091948955529,1.58710129237474,1.83298296827145,1.74482337681783,0.320933269366843,NA
ofav43695,0.427434318303518,0.806519338385291,1.72566496490901,0.978747766639834,0.692483399982901,1.30757551003621,0.900759602008065,NA
ofav43696,1.62577159993277,1.13867705539467,1.7612035018696,1.55564311389102,2.00424888332464,1.28448268360464,0.971244260952173,NA
ofav43699,6.51575304280245,2.97611644516753,5.45249369360026,5.37801466113431,5.72709625690548,5.25504139513934,0.762324421345535,0.943040488221146
ofav43700,4.76066154380835,4.99144297380628,4.63907180554057,4.66370048876583,2.41416089602614,4.53135540952879,0.449306024237173,0.853916927963131
ofav43701,6.13472260726793,4.21745375111223,5.1470379565885,5.73514698440103,3.97091821622562,4.98835552720396,0.672695280908927,0.91473047482877
ofav43705,2.92604583459677,2.09020984442386,3.96427818978103,3.75726866108056,3.45611623879099,3.85973855831985,0.631654985539219,0.901549349629856
ofav43706,3.64946512147475,3.15100957616138,3.82966762056061,3.36298472845244,3.51845485560102,3.61357711832281,0.8398504597518,0.955521812521491
ofav43708,3.25573363242845,5.23934172019138,4.55446606014008,4.41278776804482,4.75485919794359,4.64260545959131,0.897406590223046,0.973349985931089
ofav43709,-0.0743556526902249,0.170584689468487,0.158909641203508,0.260028210238382,0.0969020053976523,0.00506520297177543,0.958548809538938,NA
ofav43710,-0.0397460155614339,1.27705910726134,0.409896503781876,0.149344178618743,0.225425827494191,-0.233514609100136,0.515096487837998,NA
ofav43711,1.23249276278613,1.68821761086771,2.88511876233135,2.70449679817682,3.95147504673017,3.29025498842521,0.215497805670558,NA
ofav43712,6.83865522968603,6.74940252323241,6.85128274280719,7.2959879547027,7.94469105833536,7.12575084204474,0.149101415869953,0.6867827786859
ofav43713,0.850560862284758,1.35792334055096,-1.05470436231343,1.81192909243417,5.22342443555615,4.42732626617553,2.73125490968384e-06,0.00257415475137179
ofav43714,7.04371129369692,6.92971657979166,5.95296126223979,6.09330914031804,5.66907217618076,6.32321384930381,0.229421193938461,0.761964851570034
ofav43718,0.437375030127955,0.809829058735903,1.30531720236189,1.31211933361313,0.697787847888542,1.37692084915273,0.796787829040766,NA
ofav43721,7.4965511375256,8.12109461595201,7.5082161152224,8.06005383701605,8.24740568247795,8.06375594590435,0.358191679667941,0.823451910003218
ofav43723,2.50872265469347,1.50735194964381,2.69029237140195,2.515251918665,1.36586149972799,2.83742384818716,0.952112616340286,NA
ofav43724,4.32015513081359,4.44782549495459,4.17641462069693,4.38341581067464,4.7420715402128,4.53166049588823,0.675995802302712,0.91708521431277
ofav43725,1.78132387078315,3.26158212284923,4.51533058371415,4.45834479930906,4.808202519831,4.11419422509042,0.348342290255718,0.823451910003218
ofav43732,1.16117108762502,2.66944239919158,2.96081855701347,3.29755727305436,1.45801377504155,3.14447524870484,0.645190195850868,NA
ofav43733,3.03886126067331,3.81039249618992,3.56736076076345,3.60090663926667,3.98180216863508,4.18199907480919,0.496390895582239,0.867106553829568
ofav43734,5.46502563197575,5.20626135091646,5.8628694031187,5.16284878125168,4.93317803027876,4.94777324895185,0.294645315455859,0.801046823153657
ofav43735,-0.210871800091552,0.0359478907431521,0.436687580116502,-0.0593469450962031,-0.0383001369274004,-0.575389342973941,0.716741482318222,NA
ofav43737,2.09027086633839,4.48844574426101,2.54447292342476,2.78849132696243,1.50092509748253,2.07341467173718,0.211524117662114,NA
ofav43738,-0.271137632684313,-0.0724898673422177,-0.265378430317233,-0.209134843357522,-0.132246869419053,-0.0974918810911111,0.928365460264947,NA
ofav43739,3.05037584047259,3.82270270370771,3.76195377668104,3.91860624548607,3.58996077504539,4.25463371472262,0.549297938543326,0.87828842122421
ofav43740,0.900734721639503,1.33267299307942,2.17453874979665,2.64861329009176,2.21225326272095,2.24711622267313,0.41755702063393,NA
ofav43741,1.29926739782297,3.50774359862679,2.43147381332206,2.61444287986513,4.73185760841582,2.37026059644789,0.242943371041968,0.768769418070963
ofav43742,-0.814555523806567,-0.718497049831488,-0.809147752689209,-0.959738954727006,-0.747393254220907,-0.877254030817452,0.749732904474574,NA
ofav43743,3.00629940002815,2.22521352074754,4.04252088652197,4.38686600561311,3.54728992433061,4.43234876544396,0.298662174035445,0.805386631209237
ofav43744,2.07414494557317,2.69022651117479,1.90441139057898,2.3887630719662,3.12147324870568,2.78380694075667,0.438057439238427,NA
ofav43746,7.1969602003598,4.70178932646023,5.28323478197919,4.75537401559749,5.98913387245895,4.70399972259116,0.139969136747676,0.681617102495516
ofav43754,1.08548481224546,1.53302237403611,3.30700075492702,3.29863560191161,1.38688334256185,3.32424893892916,0.612458013297321,NA
ofav43755,-0.580513051269402,-0.435710511373254,-0.408111240450799,-0.714840061514205,-0.479269852010204,-0.72774137919091,0.693157788708923,NA
ofav43757,5.66619452841759,5.55499767887918,5.50528777351186,5.00614952174597,3.98522590703072,4.7328820670511,0.116247993123142,0.671950048242736
ofav43760,1.43049880353876,1.90108457094257,3.53335570815628,3.48825151434956,3.76809106534233,4.03100494503396,0.239334151927636,0.768769418070963
ofav43761,2.4276523893973,3.10049151219853,3.67196945562664,3.44079542155227,3.88804831156816,3.88529348695245,0.500102581152717,0.868581434670408
ofav43762,3.70582083171623,4.86412675281666,5.2113029127203,4.96272887473294,5.38427286056818,4.97782824107837,0.601286186029938,0.893679929618662
ofav43763,-0.499037929096483,-0.316305930594239,-0.0765380913685187,-0.77087732183426,-0.371275169212143,-0.690050008693937,0.540185917413208,NA
ofav43765,0.473378720601866,2.73566143522943,1.41918720077709,0.983005450668705,0.786998463184955,0.992061747555846,0.351660475655186,NA
ofav43769,-0.0411926773590142,0.229848665057653,0.212817788216803,-0.165971129882696,0.148314306824081,0.640044856238045,0.874783346351194,NA
ofav43771,10.5865129130587,9.85722632130426,8.82678479487071,8.61752162189908,8.98310765254465,8.58855870580805,0.0160292244884702,0.387929728379031
ofav43775,-0.0643619343414015,0.18806993990174,0.414817356890021,0.00514320302216144,0.112133661396772,0.0793347617179327,0.868827284721576,NA
ofav43781,2.77173557410999,3.5076451480515,5.08091048116819,5.41532451502491,5.1531131306253,5.05972382866848,0.179918306318739,0.712894827110807
ofav43782,3.02258728564949,1.2862116702206,1.82378909163276,1.71726714908785,1.14818793506381,2.06375704855971,0.561504043659028,NA
ofav43783,3.78324652423743,2.71412612940744,2.23842418858729,2.51249593379278,1.50184049674264,2.48200456460196,0.356929884079352,NA
ofav43785,3.10723984002574,1.76875922983382,3.25559532996648,3.65736095704897,1.63213778003436,3.10907985735584,0.827795556626989,NA
ofav43787,-1.16861854431689,0.0171680429050542,-2.12052980591516,-2.12978373183274,-0.929830579906304,-1.7398529620151,0.381382745114018,NA
ofav43788,0.487088621722035,0.883605727905386,1.81721072818951,0.969523964731717,0.764325888553082,1.7937104617075,0.969812853125907,NA
ofav43789,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav43790,2.12398356953669,3.86550290786745,2.25964882270279,2.60864749084304,1.54986557734125,3.41285709009624,0.955258820950921,NA
ofav43792,4.08930408069775,5.4289764738961,5.05285636348244,5.5292166179128,5.9679106721367,5.94461709603244,0.108461944473846,0.662039378286191
ofav43794,3.34735441380948,2.16509055266507,4.12990825344326,3.51861682669853,4.23344722869336,3.53100100830367,0.827294903519861,0.953806899857501
ofav43795,0.917154597311192,1.34939459630274,2.55881868150292,2.58569671813359,2.22998500027524,2.06659739277066,0.65027124122167,NA
ofav43797,5.4163585755062,3.73212533262053,4.06233970589319,3.12008732223269,1.97031659560869,2.41274392912506,0.00659103932554977,0.277655928979511
ofav43802,5.82984538364007,3.88344649488762,6.23793297248085,5.98062016138,5.6746297317052,6.10874824940115,0.693109930889364,0.923996192116215
ofav43803,3.36281834940889,4.56924355325698,4.86956764919408,5.40344777893188,5.77941363214732,5.38656624892864,0.0772788318555079,0.635575031070985
ofav43804,4.94150888421638,4.6564162706827,5.17149433039289,5.49286017758693,5.94818845261414,5.19958253400703,0.306992760535281,0.812409305481811
ofav43805,5.88544068839658,6.26415568731534,5.79236198844715,6.61147028517936,5.44873706525601,5.75606809158266,0.84391207338312,0.956471864694498
ofav43808,1.15749748107564,1.60391942830629,2.61648547850637,2.92962082075188,3.54427240234653,2.86539631059672,0.233218195962105,NA
ofav43810,1.700798197482,4.54355140140036,4.21698149236711,4.22057473930555,2.98013729001596,4.12656861288582,0.965284962802709,0.994225423898606
ofav43811,4.76815488771254,4.99940050759507,4.0776015539694,4.36205296751778,3.78946115917675,4.26730210906155,0.524254948369258,0.876123780885363
ofav43812,-0.914837017545102,-0.837804352501723,-0.990030653617817,-0.992408413196665,-0.860977233994017,-0.966410524876293,0.895711290298554,NA
ofav43814,1.67383145600379,5.39596032439458,3.29535735996874,3.62088810621657,3.96539734017045,3.75141633056554,0.670099697943033,0.913218513973605
ofav43815,3.9181576027446,2.63353312681511,2.59537565792482,1.49888110570233,1.40145408277421,2.15596553649947,0.0754148401921915,NA
ofav43816,0.655445181483419,1.08098504747151,1.92899501212236,1.83955731001707,0.952974613466202,2.28412952666787,0.65936128182896,NA
ofav43817,6.93283973028234,6.3415321575224,6.76137674126008,7.54212140935996,7.4915959772906,7.32778929855908,0.100806218660011,0.651254458451271
ofav43818,0.350374592622148,0.716455151790544,1.53019570657395,0.591584788109345,0.60633120100337,1.30122337109828,0.917272769823685,NA
ofav43821,5.92172045160344,5.16176374883069,4.75090612019373,5.18401577508256,4.35427036615201,4.99939973291377,0.479622129636891,0.860834727062848
ofav43822,3.10333096346762,3.90007933362815,2.0673419397716,2.01053543586749,2.61289223802091,2.67620594737899,0.39838049087717,NA
ofav43824,2.58240888574362,4.28538205618251,3.75358506713265,3.90288719467393,4.34620939207668,4.34009549523777,0.413980963230024,0.838605720431904
ofav43825,3.14420395509638,5.65142923164465,3.91605550730272,3.89891068735468,4.1018658009111,3.89439023525591,0.39515943920359,0.838605720431904
ofav43826,6.46588626240445,6.41272719751493,6.62187884939626,6.74040898001773,7.41940642722638,7.31126622563146,0.153457906178066,0.691187605162251
ofav43827,1.57108474662963,2.07871516332547,3.80281483068375,4.35997874413369,4.4651534293392,3.86205947049535,0.141892792588423,0.681683784545741
ofav43828,3.12627498440193,1.78268045115346,2.95736280840022,2.08758422757979,4.00679227827178,2.82354700776849,0.742070547985009,NA
ofav43831,6.63404419785637,4.66806059552764,5.73135573093059,4.91313830924848,4.93762593146857,4.8608745800436,0.068849853629325,0.620893369189523
ofav43832,1.95101371090557,2.54185176726084,5.07181229066432,5.48458263249698,5.66859774598388,5.0076188772471,0.091728501336925,0.643633523105641
ofav43833,4.97443689865845,4.84579734252002,5.01751614840698,4.88888103839769,3.90514727621497,5.0246525188074,0.735851295770238,0.935558046819678
ofav43835,4.14139438564008,1.63321206014758,1.49284809340749,2.35262370040311,3.15627541742298,2.41426013963889,0.643389998847238,NA
ofav43840,4.53656522837042,4.50351929584993,4.74692738531054,4.33962496775506,4.99813602170139,4.69987909596283,0.952146823254051,0.990041290477973
ofav43843,0.625719825443762,2.10294919920577,1.61107608963364,1.44746077885444,0.930606015370817,1.92939413628369,0.999852950717064,NA
ofav43845,0.933010950685732,1.3635544578377,2.53743244014771,2.42164199457554,2.24226021987006,2.35291504996384,0.621985460890791,NA
ofav43849,0.0734433766344764,0.363893115583348,0.597846460706785,0.67274396795987,0.276520344871862,0.0762516475086519,0.986710852159059,NA
ofav4385,-0.412558607849577,-0.23762541079116,-0.562001104016821,-0.419400237813457,-0.290248622544512,-0.205461436795178,0.861110566522409,NA
ofav43850,0.178900005757774,0.487807428756533,0.588228717025978,0.558439552823954,0.394882237849414,0.852910329590885,0.826668216157518,NA
ofav43851,1.05768857778395,3.245625651052,2.55992384740244,2.96398870577944,1.3584419573988,2.40336975824957,0.968849979526151,NA
ofav43854,6.30735194027003,8.64981605546041,5.78329507886752,5.81863425924109,6.15728812421123,5.82027233466766,0.0149587065926748,0.387929728379031
ofav43855,0.238204658250988,0.563944186411541,0.905239863788236,0.55607576391753,0.465955580160289,0.975559422207989,0.920676272742432,NA
ofav43856,-0.244443190599675,-0.0392551496413421,-0.035256310762958,-0.181202910413738,-0.100979590228797,-0.229287260461805,0.921298737344027,NA
ofav43857,5.40790154361918,5.24468177817946,5.34859681112972,5.34139714468618,5.50169501361875,5.77939235089073,0.673150655672961,0.91473047482877
ofav43858,2.60740263211997,1.17838585335215,1.57478827628287,1.58596241178625,1.04530628591767,1.83520748921963,0.68438581870257,NA
ofav43860,7.52969732389621,8.27269245629796,7.77847049925292,7.27681925033968,7.51511734265671,6.64298114109919,0.126800729305469,0.676078464917181
ofav43861,3.91981009508469,4.48453374654461,4.26570031559718,4.67730004711409,5.16410702146791,4.89864635354536,0.246558479688021,0.772302352317406
ofav43862,6.64264925967043,6.47282971156816,6.50674306330666,6.56168020682013,6.85727437247217,6.37847997707561,0.915066000674396,0.982031719228991
ofav43863,0.51467919243035,2.77076503076416,1.37938520007681,1.0999375834613,0.829495446863428,1.22772184400062,0.438420078618393,NA
ofav43864,1.2291085016082,1.6732709283539,3.07202031050033,3.08011645142884,3.16122096965483,3.24870252597898,0.374124083214499,NA
ofav43869,5.72672424926378,3.95710947084797,6.12802607214955,6.25592158248585,6.68767325798038,6.3861250781924,0.153740138865751,0.691187605162251
ofav4387,-0.552076758532404,-0.409526555847349,-0.546845394890847,-0.501649506213381,-0.452408350884079,-0.691751023757714,0.925627086561779,NA
ofav43870,5.48781663711558,4.19312469656692,4.72131644811766,4.85065472128941,5.40136172467372,4.95413574009369,0.836300106164544,0.955357724326521
ofav43871,4.26549332380179,4.23743902254713,5.32731091677917,5.37000549750331,5.27886763300028,6.10880997291765,0.153174346169296,0.691187605162251
ofav43875,4.66815400714898,3.77926449302046,5.48216343345892,5.49420460109972,6.65918288656246,5.74147378833595,0.0736581255370337,0.630463797047205
ofav43879,0.219859972148484,0.557562032414992,1.36126080022606,0.624581947733076,0.455974870425302,0.448461279392178,0.735545402398081,NA
ofav43881,1.1674938349802,2.68441046978874,2.65717358057038,2.29990844427186,3.55582257236111,2.49512138246862,0.586727337039918,NA
ofav43884,-0.350559816032964,-0.0138256552894098,-0.371596843184596,-0.780936980767219,0.717296132230966,-0.352385688372122,0.819397378330459,NA
ofav43886,7.41607051766899,7.79356899985146,7.1611400731885,7.30850740244503,6.71973121278718,7.61135061857796,0.698930224117024,0.923996192116215
ofav43887,0.716101664121833,2.95757581692931,1.81796758288714,2.2674385173514,1.0352382107495,1.22263047584126,0.686936758588914,NA
ofav43888,0.937658314453532,1.36912638450531,2.65582905947452,2.22357208189912,2.24918791154102,2.4875050672393,0.698654366449333,NA
ofav43889,1.14416010469401,1.59993927296717,3.76491441643708,3.05848673615083,1.45126698417363,3.75528259283421,0.776359813812016,NA
ofav43891,-0.140249177876916,0.0917059257903846,0.208106523236066,-0.00131983917167253,0.0219294468669531,-0.126802382769129,0.898032855206786,NA
ofav43893,2.55646101275385,5.27089173325949,4.09087411045742,3.6046192120797,3.61745810949229,3.81783674594103,0.395990008310402,0.838605720431904
ofav43897,-0.814555523806567,-0.718497049831488,-0.809147752689209,-0.959738954727006,-0.747393254220907,-0.877254030817452,0.749732904474574,NA
ofav43898,2.02550174410004,2.63020439235046,5.0765485984515,5.72806968479387,5.70833522338182,5.69436536630658,NA,NA
ofav43900,6.21248706992565,5.34362992550657,4.30791226344762,4.89842891461388,4.31922783718493,4.50055637828215,0.16626720540905,0.699105298064964
ofav43901,4.97339873031118,4.32302721762898,5.49763764995983,5.95662360544473,5.34142315210617,6.36668458088544,0.117655444040002,0.671950048242736
ofav43903,0.149727886879344,1.51422940459523,0.905636281527032,0.42504989672264,0.424504599115462,0.193918263293984,0.496785694685605,NA
ofav43904,6.36716310554663,2.45269833831576,4.07220536188558,4.03443542041586,3.69948635167727,4.02003281778247,0.100809798804622,0.651254458451271
ofav43905,4.24904259038776,3.38144456111098,4.1194428839484,3.87405940526743,5.06084934348179,4.08353576079068,0.618873506495632,0.899276053680916
ofav43907,0.83731561083151,1.27789701375857,3.0393902050727,2.27507117652235,1.13991822093529,2.40823055242156,0.914523720796746,NA
ofav43911,-1.31492607793034,-1.29051195427849,-1.34220480505448,-1.35876045518451,-1.29785618407768,-1.35879060374918,0.572614291503488,NA
ofav43914,6.59096388833179,6.03400244931086,7.51663045402998,6.79158466698729,7.15284718290886,6.56129817913752,0.898344854234677,0.973349985931089
ofav43915,3.52732610464215,2.49309015995161,5.14644170178569,4.54904460869831,4.11567652068483,5.0748544233127,0.62305332158556,0.899276053680916
ofav43918,5.25773238631804,4.38260051239151,3.32958876790751,3.9942015850821,4.43630778547693,3.78853848482991,0.490094704567516,0.862600990581263
ofav43919,5.90004934720891,5.96691686116075,5.17683285485484,5.47040742611723,6.02361087413653,5.36065219891922,0.887515752511504,0.970322347624526
ofav4392,-0.826885120130627,-0.730841688586138,-0.972411083986613,-0.792011956452472,-0.759733367928147,-0.925307273790842,0.942405359715299,NA
ofav43920,1.44161843290349,0.89120767458667,0.523606380509764,0.316637673128572,3.01284025179111,0.967805932563163,0.358099798027908,NA
ofav43922,0.605670821344873,1.03179368912686,2.5407879681923,1.47847425551141,0.903607877163745,1.72176349001092,0.745981260459382,NA
ofav43923,0.455614006974359,0.833054433505313,1.47039744424954,1.28698568017133,0.71951321992433,1.40111118299672,0.873253700057995,NA
ofav43926,3.03427907177264,1.21172623927478,1.45972153385462,0.813069412353885,2.80417230071697,1.15745467972215,0.599791182837098,NA
ofav43932,-0.0829682504776661,0.172590727081769,0.510713248345554,-0.0132623072097835,0.0957137567998541,-0.072798431612066,0.778622311633704,NA
ofav43933,0.828719078520044,1.28809781695073,2.56665744283323,1.094538298564,3.30964373329316,2.18990632320573,0.586172198191486,NA
ofav43934,2.75777934701699,2.86070747860675,3.30058350922518,3.17637504420345,1.69267922362528,3.32281635047986,0.949612128945188,NA
ofav43935,6.14078198825861,5.5054803372063,5.44503475435444,5.45208846556566,6.0325488307133,5.6574142646185,0.952765524860721,0.990041290477973
ofav43937,2.42963163517659,3.11224333227758,3.26492652496953,3.70395111900716,4.69574282743849,3.42169886578709,0.191690823682894,0.723913820073969
ofav43938,3.36541453061715,5.95467107397801,4.88029248065491,4.9108893802679,5.39807419123294,4.94378864114575,0.94230364278484,0.988145441623021
ofav43939,0.96121380066997,2.50561318387713,1.78385735401935,1.66350223114094,3.41528937053397,2.36058066209876,0.356974829879849,NA
ofav43940,1.70371385531828,2.2400702458713,4.45695622485509,4.49517134524072,4.29639516027542,4.79600243103629,NA,NA
ofav43941,6.92610929249119,5.31095510929095,5.53148946215955,5.85601001957412,5.03809330894991,5.85555932608303,0.415429521629821,0.838605720431904
ofav43942,-0.139484181892334,0.0966911316503977,-0.137003018621573,0.294659963160386,0.025645133838312,-0.060972903818073,0.824852530938437,NA
ofav43944,2.48832575145588,2.22360039459056,3.80705473741039,4.22721909131476,4.53425000875371,4.41559412299628,0.114428837786048,0.669713778178066
ofav43945,0.448655514985257,0.904287565123207,1.60103779430392,0.495700396676457,3.00851801722717,0.806560038561856,0.477495066489768,NA
ofav43946,1.09934388098714,2.63607786856305,2.63039975444978,1.31917917756425,3.52528525897861,3.02905982930578,0.544699692018992,NA
ofav43947,2.41878027842186,0.94044981820097,1.7284598462111,0.285010107244981,0.810975579149203,1.26350733845448,0.278746666963781,NA
ofav43950,5.11362281594913,4.75094954063002,4.8184573084076,4.54427304288318,3.26000912784536,3.89389872711681,0.179446166649706,0.712170225765019
ofav43951,5.12260354372983,7.10708927599002,5.98144184004415,5.86136938411631,6.80755863762052,6.54800130028811,0.755270525826565,0.942088575709535
ofav43954,-0.0674855241624475,0.186880812801338,0.0205802034511221,0.00192288967520282,0.110362611350416,0.469899448184262,0.825591756979913,NA
ofav43955,2.05720166777539,1.61282382269251,3.2207907119223,3.16076072738987,1.46724859880384,3.20315181635685,0.751730818979261,NA
ofav4396,-1.00924767106434,-0.943128039539018,-1.03713268560509,-1.07763388925157,-0.963018074302682,-1.12175860609785,0.714528998562914,NA
ofav43961,1.29240499548986,2.78601536625148,3.00521368039046,3.06635266506618,2.59779359687129,3.4005792388148,0.528445519970141,NA
ofav43962,-0.488503372830468,-0.33253425242676,-0.422110716089819,-0.435032106281638,-0.37945271151859,-0.639162880092218,0.897438548614535,NA
ofav43963,3.58437037252504,2.06715817028583,4.01877619426788,3.51294890654263,2.85805605233366,3.7527501643201,0.91661396963825,0.982391583424538
ofav43964,7.52903552657823,8.41049126980542,6.88656497337272,7.36637833948263,6.37546572020131,6.50907440495225,0.0960483832589809,0.643633523105641
ofav43965,6.78095620102605,8.42317043521761,4.06666222747964,2.86140525795183,3.33214683949056,2.95305315433261,1.47863788610068e-08,4.87654774836003e-05
ofav43967,1.71941365101004,2.25909511872429,4.63256412614559,4.55678746150215,4.30695050038666,4.73688263266666,NA,NA
ofav43968,6.37317552928003,4.53693413813499,6.29679765100293,7.00988359532201,6.3901921612242,6.67563326327078,0.189716555231547,0.723913820073969
ofav43969,3.94449343855444,5.24314142433778,3.18008272010977,3.80971597600128,2.10756441733693,3.94648979390322,0.355269162967422,0.823451910003218
ofav43971,2.89251155457104,1.50254516478577,2.77263649760066,2.45025547472874,1.36069259310177,2.4166843840653,0.686974620263189,NA
ofav43973,2.46062760950329,3.13940455947873,3.64022945733398,3.77822026285332,3.91955265270316,4.0489658895683,0.342357260039424,0.823451910003218
ofav43977,0.284105982022622,0.627888324323182,1.22238990348513,0.527102922909193,0.524472098585854,1.08809345777827,0.971311372060862,NA
ofav43978,1.94406339633459,5.70237852780661,3.78043890061829,5.81793318171836,4.45706870454217,3.905908860547,0.494527319517563,0.865685297117262
ofav43986,-1.37005852755929,-1.3507448893181,-1.40569915486297,-1.4057057289689,-1.35655479671123,-1.39503646645257,0.787349549197328,NA
ofav43989,5.43417396394453,4.74256158202054,5.78881980795898,6.41004189687309,5.20213919839651,5.95167770640997,0.337854422746314,0.823451910003218
ofav43991,1.69587158721733,3.78057670998322,3.93025078723734,4.07044460870612,3.54660205270529,4.6086655372511,0.336104684644648,0.823451910003218
ofav43992,3.18732581052191,1.48180055191839,2.84733009167064,2.22163638695387,1.33910146945887,2.15247854092158,0.402515756907623,NA
ofav43995,2.87948617408236,3.0137143540331,3.16180185695953,3.02261955426776,3.40116658483438,3.68559536070352,0.617443980058175,NA
ofav43996,-1.16273400043782,-1.11834310640451,-1.23871906760164,-1.18596120453172,-1.13169672627721,-1.23885006601302,0.904972254481879,NA
ofav43997,5.09462076069415,4.72559302985614,4.91299795663189,4.69196760158982,2.39322195088871,3.94156503949201,0.198108140306121,0.727573103262347
ofav43998,4.02392713910104,3.34511834250724,4.38433183168355,3.85577026246538,3.68339117827301,4.8674870772455,0.724934722803499,0.933190755583895
ofav44000,0.324895959727328,0.671937763202964,0.826226857093216,1.02894864221881,0.567541029943324,1.23746912708162,0.704657208992773,NA
ofav44006,0.986249346208426,1.42855891627485,2.89699471382876,3.23152634960242,1.28567650766644,2.87142485524365,0.552152620059137,NA
ofav44007,2.45138784696759,3.12862721594543,4.04838213911268,3.64184650871934,3.91093586433392,3.64671230779143,0.760078544631744,0.942533373040077
ofav44011,4.90378797228685,6.48554734652489,4.57001033349159,4.56769080376263,4.88372896592555,4.83713645135253,0.219599152091951,0.749003287269961
ofav44014,2.79605054380013,2.90760637791696,2.91059867624099,2.76048435874524,3.30679388957746,3.04258190460111,0.850711659821657,NA
